,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
11179,4411,51:42.0,DELIVERED,,,,,,44100,0
11180,4411,46:01.8,,,,,,9.518713016,,
11181,4411,03:09.6,,,,,,234.1029853,,
11182,4413,52:59.0,RESPONSE,,,,,,,
11183,4413,05:54.6,RISK,,,,,,,
11184,4413,13:20.1,REJECTED,MOP,,,,,,
11185,4415,40:30.2,RESPONSE,,,,,,,
11186,4415,32:51.2,RISK,,,,,,,
11187,4415,39:14.1,APPROVED,DIGITAL,36,2300,34,,,
11188,4415,16:30.2,,,,,,185.0301896,,
11189,4415,43:52.5,,,,,,3562.957376,,
11190,4418,25:48.9,RESPONSE,,,,,,,
11191,4418,21:48.7,RISK,,,,,,,
11192,4418,35:39.2,APPROVED,PLASTIC,41,37700,30,,,
11193,4418,51:33.0,DELIVERED,,,,,,44100,2
11194,4418,55:58.7,,,,,,1660.059474,,
11195,4418,01:37.4,,,,,,72.82004881,,
11196,4418,01:26.7,,,,,,568.3683462,,
11197,4418,37:53.4,,,,,,64.91084305,,
11198,4418,03:43.2,,,,,,12200.39659,,
11199,4420,35:39.4,RESPONSE,,,,,,,
11200,4420,52:43.9,RISK,,,,,,,
11201,4420,01:33.2,APPROVED,PLASTIC,37,1500,35,,,
11202,4420,54:55.8,DELIVERED,,,,,,11560,1
11203,4420,47:39.0,,,,,,171.1648047,,
11204,4424,00:00.0,,,,,,,,
11205,4425,53:22.4,RESPONSE,,,,,,,
11206,4425,33:48.4,RISK,,,,,,,
11207,4425,14:05.9,APPROVED,DIGITAL,34,26400,32,,,
11208,4425,07:46.5,,,,,,129.5720046,,
11209,4425,47:47.4,,,,,,3405.295279,,
11210,4425,51:46.9,,,,,,311.5117415,,
11211,4426,00:00.0,,,,,,,,
11212,4428,17:13.4,RESPONSE,,,,,,,
11213,4428,22:51.1,RISK,,,,,,,
11214,4428,42:44.8,APPROVED,DIGITAL,38,49900,43,,,
11215,4429,19:27.4,RESPONSE,,,,,,,
11216,4429,55:47.9,RISK,,,,,,,
11217,4429,29:30.8,APPROVED,PLASTIC,47,3200,46,,,
11218,4429,22:31.7,DELIVERED,,,,,,44100,0
11219,4429,08:11.4,,,,,,586.0047044,,
11220,4429,46:51.4,,,,,,251.4699145,,
11221,4429,19:08.9,,,,,,81.61630391,,
11222,4429,49:20.3,,,,,,1579.898634,,
11223,4430,05:24.9,RESPONSE,,,,,,,
11224,4430,40:20.5,RISK,,,,,,,
11225,4430,20:45.6,APPROVED,PLASTIC,46,5800,35,,,
11226,4430,47:10.7,DELIVERED,,,,,,53100,2
11227,4430,14:38.6,,,,,,90.32784896,,
11228,4430,04:03.1,,,,,,577.1008065,,
11229,4430,49:37.6,,,,,,45.75755429,,
11230,4431,00:00.0,,,,,,,,
11231,4432,35:23.6,RESPONSE,,,,,,,
11232,4432,46:42.7,RISK,,,,,,,
11233,4432,19:27.7,APPROVED,DIGITAL,41,44400,47,,,
11234,4432,17:51.3,,,,,,28.07647854,,
11235,4434,00:00.0,,,,,,,,
11236,4436,00:00.0,,,,,,,,
11237,4437,27:25.3,RESPONSE,,,,,,,
11238,4437,03:58.7,RISK,,,,,,,
11239,4437,24:49.1,APPROVED,PLASTIC,42,7600,45,,,
11240,4437,55:34.9,DELIVERED,,,,,,44100,1
11241,4437,03:42.1,,,,,,720.2911229,,
11242,4437,00:55.5,,,,,,3014.094256,,
11243,4437,55:37.8,,,,,,13661.95143,,
11244,4437,45:05.4,,,,,,86.87387332,,
11245,4437,57:27.4,,,,,,17820.97712,,
11246,4438,00:00.0,,,,,,,,
11247,4439,54:27.0,RESPONSE,,,,,,,
11248,4439,31:19.7,RISK,,,,,,,
11249,4439,18:52.7,APPROVED,PLASTIC,46,15900,45,,,
11250,4439,36:14.3,DELIVERED,,,,,,44620,2
11251,4439,09:43.9,,,,,,76.98026696,,
11252,4440,58:28.6,RESPONSE,,,,,,,
11253,4440,55:57.6,RISK,,,,,,,
11254,4440,48:56.7,APPROVED,PLASTIC,36,1800,41,,,
11255,4440,39:07.6,DELIVERED,,,,,,53100,3
11256,4440,35:12.4,,,,,,115.5289799,,
11257,4440,44:07.0,,,,,,80.65948913,,
11258,4440,46:10.4,,,,,,15.95346489,,
11259,4441,00:00.0,,,,,,,,
11260,4442,44:04.1,RESPONSE,,,,,,,
11261,4442,07:12.9,RISK,,,,,,,
11262,4442,02:10.5,REJECTED,USAGE,,,,,,
11263,4444,51:14.5,RESPONSE,,,,,,,
11264,4444,57:15.9,RISK,,,,,,,
11265,4444,52:04.4,APPROVED,PLASTIC,46,2400,49,,,
11266,4444,58:11.4,DELIVERED,,,,,,53100,4
11267,4444,52:08.1,,,,,,2003.055098,,
11268,4444,39:24.5,,,,,,29.78299096,,
11269,4444,00:49.6,,,,,,543.7728991,,
11270,4444,33:51.6,,,,,,288.0528927,,
11271,4445,05:44.4,RESPONSE,,,,,,,
11272,4445,23:22.3,RISK,,,,,,,
11273,4445,04:47.1,REJECTED,USAGE,,,,,,
11274,4446,02:15.9,RESPONSE,,,,,,,
11275,4446,30:54.2,RISK,,,,,,,
11276,4446,08:10.0,REJECTED,MOP,,,,,,
11277,4449,33:24.0,RESPONSE,,,,,,,
11278,4449,42:50.3,RISK,,,,,,,
11279,4449,56:46.8,APPROVED,PLASTIC,35,7800,46,,,
11280,4449,28:53.8,DELIVERED,,,,,,44620,1
11281,4449,27:53.0,,,,,,169.9442652,,
11282,4449,14:41.0,,,,,,3753.892229,,
11283,4450,28:01.0,RESPONSE,,,,,,,
11284,4450,26:06.2,RISK,,,,,,,
11285,4450,29:37.2,APPROVED,PLASTIC,44,22200,37,,,
11286,4450,37:25.7,DELIVERED,,,,,,44620,4
11287,4450,50:49.8,,,,,,91.57461596,,
11288,4450,05:29.3,,,,,,655.8958847,,
11289,4450,37:53.4,,,,,,2148.042346,,
11290,4450,45:00.5,,,,,,490.7684964,,
11291,4451,00:00.0,,,,,,,,
11292,4452,00:00.0,,,,,,,,
11293,4454,00:00.0,,,,,,,,
11294,4455,00:00.0,,,,,,,,
11295,4458,04:49.6,RESPONSE,,,,,,,
11296,4458,09:50.4,RISK,,,,,,,
11297,4458,35:51.0,APPROVED,DIGITAL,44,15300,48,,,
11298,4458,02:46.5,,,,,,52.7085443,,
11299,4458,37:31.1,,,,,,3536.717656,,
11300,4458,55:13.3,,,,,,1889.671614,,
11301,4458,45:45.1,,,,,,1480.886904,,
11302,4460,08:07.7,RESPONSE,,,,,,,
11303,4460,34:44.7,RISK,,,,,,,
11304,4460,41:45.1,APPROVED,DIGITAL,41,8500,43,,,
11305,4460,47:14.5,,,,,,303.6242558,,
11306,4460,13:25.1,,,,,,1177.554544,,
11307,4460,11:12.8,,,,,,603.7726579,,
11308,4460,32:14.6,,,,,,258.7538439,,
11309,4460,58:29.7,,,,,,44.65593489,,
11310,4461,57:45.1,RESPONSE,,,,,,,
11311,4461,42:45.6,RISK,,,,,,,
11312,4461,19:49.0,APPROVED,PLASTIC,49,10500,30,,,
11313,4461,52:03.4,DELIVERED,,,,,,44100,3
11314,4461,08:11.1,,,,,,300.6054333,,
11315,4462,49:54.8,RESPONSE,,,,,,,
11316,4462,51:06.2,RISK,,,,,,,
11317,4462,58:47.7,APPROVED,PLASTIC,48,58300,43,,,
11318,4462,55:18.3,DELIVERED,,,,,,53100,1
11319,4462,05:50.7,,,,,,36.04545477,,
11320,4462,13:16.6,,,,,,1340.881652,,
11321,4462,21:51.0,,,,,,80.08424563,,
11322,4463,00:00.0,,,,,,,,
11323,4464,00:00.0,,,,,,,,
11324,4467,31:12.2,RESPONSE,,,,,,,
11325,4467,33:11.7,RISK,,,,,,,
11326,4467,48:38.1,APPROVED,DIGITAL,43,84600,44,,,
11327,4467,59:23.0,,,,,,24456.11472,,
11328,4467,55:38.5,,,,,,1714.96393,,
11329,4471,24:00.5,RESPONSE,,,,,,,
11330,4471,29:02.5,RISK,,,,,,,
11331,4471,06:43.2,REJECTED,INCOME,,,,,,
11332,4472,42:40.5,RESPONSE,,,,,,,
11333,4472,16:32.4,RISK,,,,,,,
11334,4472,37:57.0,REJECTED,INCOME,,,,,,
11335,4473,06:59.5,RESPONSE,,,,,,,
11336,4473,16:36.3,RISK,,,,,,,
11337,4473,27:58.8,APPROVED,PLASTIC,38,10700,48,,,
11338,4473,37:05.1,DELIVERED,,,,,,53100,2
11339,4473,42:39.2,,,,,,288.0690465,,
11340,4473,32:01.4,,,,,,19.21719526,,
11341,4473,52:41.8,,,,,,137.2012269,,
11342,4473,41:12.0,,,,,,11583.47428,,
11343,4474,33:31.3,RESPONSE,,,,,,,
11344,4474,42:56.8,RISK,,,,,,,
11345,4474,19:48.8,APPROVED,PLASTIC,30,2800,31,,,
11346,4474,26:53.0,DELIVERED,,,,,,64000,3
11347,4474,42:05.8,,,,,,16692.32661,,
11348,4474,22:32.3,,,,,,1882.028135,,
11349,4475,00:00.0,,,,,,,,
11350,4476,09:45.6,RESPONSE,,,,,,,
11351,4476,54:54.2,RISK,,,,,,,
11352,4476,03:59.7,APPROVED,PLASTIC,30,5700,49,,,
11353,4476,08:16.9,DELIVERED,,,,,,44100,2
11354,4477,48:47.0,RESPONSE,,,,,,,
11355,4477,45:09.9,RISK,,,,,,,
11356,4477,16:14.8,APPROVED,PLASTIC,42,56600,40,,,
11357,4477,26:33.7,DELIVERED,,,,,,44100,2
11358,4477,22:46.5,,,,,,98.80462793,,
11359,4477,19:35.5,,,,,,38.91423532,,
11360,4477,09:27.0,,,,,,28.78798597,,
11361,4477,08:17.5,,,,,,459.3197625,,
11362,4479,00:00.0,,,,,,,,
11363,4480,22:07.8,RESPONSE,,,,,,,
11364,4480,05:36.1,RISK,,,,,,,
11365,4480,23:24.1,APPROVED,PLASTIC,46,34000,40,,,
11366,4480,27:00.2,DELIVERED,,,,,,53100,1
11367,4480,20:21.3,,,,,,755.023182,,
11368,4480,08:24.0,,,,,,278.8418555,,
11369,4481,44:59.0,RESPONSE,,,,,,,
11370,4481,15:43.8,RISK,,,,,,,
11371,4481,06:30.0,REJECTED,INCOME,,,,,,
11372,4483,36:21.6,RESPONSE,,,,,,,
11373,4483,09:13.9,RISK,,,,,,,
11374,4483,08:13.0,REJECTED,MOP,,,,,,
11375,4484,00:00.0,,,,,,,,
11376,4485,14:00.7,RESPONSE,,,,,,,
11377,4485,31:50.3,RISK,,,,,,,
11378,4485,57:50.2,APPROVED,PLASTIC,35,8500,32,,,
11379,4485,14:42.3,DELIVERED,,,,,,53100,3
11380,4485,57:42.0,,,,,,23.72380889,,
11381,4485,03:02.4,,,,,,86.83447682,,
11382,4486,40:56.3,RESPONSE,,,,,,,
11383,4486,29:27.1,RISK,,,,,,,
11384,4486,28:38.8,REJECTED,INCOME,,,,,,
11385,4487,30:00.6,RESPONSE,,,,,,,
11386,4487,33:44.4,RISK,,,,,,,
11387,4487,27:06.3,APPROVED,PLASTIC,36,4000,34,,,
11388,4487,27:18.9,DELIVERED,,,,,,53100,3
11389,4487,53:01.9,,,,,,84.39247121,,
11390,4487,29:17.5,,,,,,77.4057986,,
11391,4488,00:00.0,,,,,,,,
11392,4489,42:20.1,RESPONSE,,,,,,,
11393,4489,55:53.2,RISK,,,,,,,
11394,4489,58:54.2,APPROVED,PLASTIC,43,5100,43,,,
11395,4489,30:15.4,DELIVERED,,,,,,44100,2
11396,4490,38:10.3,RESPONSE,,,,,,,
11397,4490,52:53.4,RISK,,,,,,,
11398,4490,44:20.6,APPROVED,DIGITAL,43,11900,49,,,
11399,4490,27:00.0,,,,,,383.0501798,,
11400,4490,49:59.9,,,,,,607.6453715,,
11401,4491,26:17.8,RESPONSE,,,,,,,
11402,4491,39:29.1,RISK,,,,,,,
11403,4491,16:50.0,REJECTED,MOP,,,,,,
11404,4492,05:36.3,RESPONSE,,,,,,,
11405,4492,22:57.3,RISK,,,,,,,
11406,4492,53:43.2,REJECTED,EMPTY,,,,,,
11407,4493,43:14.1,RESPONSE,,,,,,,
11408,4493,10:16.7,RISK,,,,,,,
11409,4493,49:16.8,APPROVED,PLASTIC,44,20600,46,,,
11410,4493,56:28.5,DELIVERED,,,,,,44100,1
11411,4493,41:15.2,,,,,,216.547249,,
11412,4493,50:46.8,,,,,,145.5335683,,
11413,4493,38:55.5,,,,,,167.9214501,,
11414,4493,55:39.1,,,,,,26.63628092,,
11415,4494,00:00.0,,,,,,,,
11416,4496,28:42.8,RESPONSE,,,,,,,
11417,4496,01:13.7,RISK,,,,,,,
11418,4496,16:06.3,APPROVED,PLASTIC,32,2800,40,,,
11419,4496,53:49.2,DELIVERED,,,,,,44620,2
11420,4496,28:30.6,,,,,,792.5060922,,
11421,4496,22:08.5,,,,,,1903.093647,,
11422,4496,20:33.7,,,,,,103.9438319,,
11423,4496,17:59.5,,,,,,153.5040379,,
11424,4498,53:33.0,RESPONSE,,,,,,,
11425,4498,06:51.6,RISK,,,,,,,
11426,4498,02:45.1,REJECTED,MOP,,,,,,
11427,4500,00:00.0,,,,,,,,
11428,4502,00:00.0,,,,,,,,
11429,4503,00:00.0,,,,,,,,
11430,4504,00:00.0,,,,,,,,
11431,4505,00:00.0,,,,,,,,
11432,4508,39:07.3,RESPONSE,,,,,,,
11433,4508,25:19.6,RISK,,,,,,,
11434,4508,34:05.0,REJECTED,MOP,,,,,,
11435,4509,43:42.7,RESPONSE,,,,,,,
11436,4509,38:48.6,RISK,,,,,,,
11437,4509,55:56.7,REJECTED,USAGE,,,,,,
11438,4510,40:12.5,RESPONSE,,,,,,,
11439,4510,58:53.2,RISK,,,,,,,
11440,4510,30:23.7,APPROVED,PLASTIC,48,1400,32,,,
11441,4510,54:32.3,DELIVERED,,,,,,64000,3
11442,4510,10:27.8,,,,,,275.7805842,,
11443,4510,26:28.5,,,,,,169.9780011,,
11444,4510,48:52.2,,,,,,112.8495016,,
11445,4511,00:00.0,,,,,,,,
11446,4512,27:17.7,RESPONSE,,,,,,,
11447,4512,36:07.4,RISK,,,,,,,
11448,4512,50:34.7,REJECTED,USAGE,,,,,,
11449,4513,48:20.1,RESPONSE,,,,,,,
11450,4513,35:23.1,RISK,,,,,,,
11451,4513,16:36.0,APPROVED,PLASTIC,32,17300,42,,,
11452,4513,41:54.3,DELIVERED,,,,,,44100,1
11453,4513,47:34.6,,,,,,40.03299082,,
11454,4513,01:45.4,,,,,,217.1704168,,
11455,4513,24:49.4,,,,,,596.8534221,,
11456,4513,13:08.5,,,,,,0.982244014,,
11457,4516,02:59.0,RESPONSE,,,,,,,
11458,4516,10:14.7,RISK,,,,,,,
11459,4516,44:12.2,APPROVED,DIGITAL,40,25200,33,,,
11460,4516,40:49.0,,,,,,28.90192845,,
11461,4516,58:20.8,,,,,,1366.312862,,
11462,4516,24:09.4,,,,,,1850.804239,,
11463,4516,17:18.5,,,,,,286.9117011,,
11464,4519,37:16.7,RESPONSE,,,,,,,
11465,4519,23:34.8,RISK,,,,,,,
11466,4519,18:45.0,APPROVED,PLASTIC,41,9100,47,,,
11467,4519,16:09.5,DELIVERED,,,,,,64000,3
11468,4519,15:47.7,,,,,,1245.76668,,
11469,4519,47:12.7,,,,,,138.6811547,,
11470,4519,46:24.1,,,,,,158.4567639,,
11471,4519,41:39.7,,,,,,273.7051123,,
11472,4519,01:20.0,,,,,,303.9990073,,
11473,4522,28:10.5,RESPONSE,,,,,,,
11474,4522,09:41.5,RISK,,,,,,,
11475,4522,41:51.5,APPROVED,DIGITAL,42,4700,49,,,
11476,4522,34:05.1,,,,,,23.30016561,,
11477,4522,54:43.7,,,,,,222.0070744,,
11478,4522,35:21.2,,,,,,1275.947769,,
11479,4522,01:56.3,,,,,,2725.909063,,
11480,4522,11:24.0,,,,,,1004.669126,,
11481,4523,45:06.4,RESPONSE,,,,,,,
11482,4523,58:59.3,RISK,,,,,,,
11483,4523,18:56.6,APPROVED,PLASTIC,46,15400,31,,,
11484,4523,41:03.5,DELIVERED,,,,,,11560,3
11485,4524,00:00.0,,,,,,,,
11486,4525,16:23.2,RESPONSE,,,,,,,
11487,4525,13:49.1,RISK,,,,,,,
11488,4525,42:35.1,APPROVED,PLASTIC,39,13500,39,,,
11489,4525,13:05.4,DELIVERED,,,,,,44100,2
11490,4526,05:15.0,RESPONSE,,,,,,,
11491,4526,42:56.1,RISK,,,,,,,
11492,4526,58:04.0,REJECTED,MOP,,,,,,
11493,4527,00:00.0,,,,,,,,
11494,4528,23:06.7,RESPONSE,,,,,,,
11495,4528,17:57.8,RISK,,,,,,,
11496,4528,43:59.4,REJECTED,EMPTY,,,,,,
11497,4529,44:01.3,RESPONSE,,,,,,,
11498,4529,31:57.9,RISK,,,,,,,
11499,4529,49:47.2,APPROVED,PLASTIC,47,27500,45,,,
11500,4529,21:06.8,DELIVERED,,,,,,53100,3
11501,4529,08:31.6,,,,,,79.21874992,,
11502,4529,08:14.9,,,,,,112.796887,,
11503,4530,50:30.9,RESPONSE,,,,,,,
11504,4530,07:04.8,RISK,,,,,,,
11505,4530,34:07.5,REJECTED,USAGE,,,,,,
11506,4536,56:30.9,RESPONSE,,,,,,,
11507,4536,27:02.5,RISK,,,,,,,
11508,4536,38:00.4,APPROVED,PLASTIC,49,4500,47,,,
11509,4536,01:49.6,DELIVERED,,,,,,11560,2
11510,4536,32:05.6,,,,,,1001.937587,,
11511,4536,58:23.9,,,,,,271.5416983,,
11512,4536,28:18.7,,,,,,104.1773554,,
11513,4536,43:15.3,,,,,,112623.1933,,
11514,4537,04:48.9,RESPONSE,,,,,,,
11515,4537,08:45.3,RISK,,,,,,,
11516,4537,30:59.3,REJECTED,USAGE,,,,,,
11517,4539,56:52.2,RESPONSE,,,,,,,
11518,4539,07:41.9,RISK,,,,,,,
11519,4539,27:04.0,APPROVED,PLASTIC,48,9000,41,,,
11520,4539,57:56.5,DELIVERED,,,,,,53100,2
11521,4539,44:53.7,,,,,,908.9797518,,
11522,4539,25:47.6,,,,,,83.78684359,,
11523,4539,41:13.9,,,,,,1016.3472,,
11524,4539,12:11.3,,,,,,93.13610925,,
11525,4539,39:21.7,,,,,,49.20711665,,
11526,4541,56:40.5,RESPONSE,,,,,,,
11527,4541,49:18.4,RISK,,,,,,,
11528,4541,33:11.2,APPROVED,DIGITAL,43,1800,45,,,
11529,4541,41:57.0,,,,,,189.5066362,,
11530,4541,28:58.8,,,,,,416.1705095,,
11531,4544,37:56.1,RESPONSE,,,,,,,
11532,4544,24:37.6,RISK,,,,,,,
11533,4544,57:50.0,APPROVED,PLASTIC,39,2600,32,,,
11534,4544,04:17.9,DELIVERED,,,,,,64000,2
11535,4544,45:25.2,,,,,,379.6230851,,
11536,4544,32:17.7,,,,,,589.5760706,,
11537,4544,00:01.9,,,,,,412498.5232,,
11538,4547,00:00.0,,,,,,,,
11539,4548,00:00.0,,,,,,,,
11540,4550,00:00.0,,,,,,,,
11541,4551,44:39.2,RESPONSE,,,,,,,
11542,4551,02:26.5,RISK,,,,,,,
11543,4551,07:42.8,REJECTED,INCOME,,,,,,
11544,4552,58:20.8,RESPONSE,,,,,,,
11545,4552,52:36.9,RISK,,,,,,,
11546,4552,37:04.1,APPROVED,PLASTIC,36,19500,32,,,
11547,4552,37:00.6,DELIVERED,,,,,,44620,2
11548,4553,00:00.0,,,,,,,,
11549,4554,10:40.5,RESPONSE,,,,,,,
11550,4554,43:16.5,RISK,,,,,,,
11551,4554,36:41.5,APPROVED,PLASTIC,32,5200,39,,,
11552,4554,14:52.1,DELIVERED,,,,,,53100,2
11553,4555,14:17.2,RESPONSE,,,,,,,
11554,4555,48:40.0,RISK,,,,,,,
11555,4555,36:15.0,APPROVED,PLASTIC,33,14500,30,,,
11556,4555,30:20.9,DELIVERED,,,,,,44620,2
11557,4555,57:44.2,,,,,,13.71082916,,
11558,4555,31:29.1,,,,,,441.4958711,,
11559,4555,50:45.8,,,,,,36080.30428,,
11560,4555,30:32.1,,,,,,9873.356514,,
11561,4556,02:13.5,RESPONSE,,,,,,,
11562,4556,28:34.6,RISK,,,,,,,
11563,4556,21:59.9,APPROVED,DIGITAL,45,4500,37,,,
11564,4556,25:35.0,,,,,,682.4534024,,
11565,4556,41:38.5,,,,,,336.4350459,,
11566,4556,22:30.3,,,,,,332.3808966,,
11567,4556,10:13.9,,,,,,2517.587713,,
11568,4556,42:01.0,,,,,,315.1373382,,
11569,4557,50:33.1,RESPONSE,,,,,,,
11570,4557,52:52.4,RISK,,,,,,,
11571,4557,36:35.7,APPROVED,DIGITAL,44,15600,40,,,
11572,4557,39:04.4,,,,,,194.9486525,,
11573,4558,00:00.0,,,,,,,,
11574,4560,00:14.2,RESPONSE,,,,,,,
11575,4560,54:16.7,RISK,,,,,,,
11576,4560,01:01.1,REJECTED,MOP,,,,,,
11577,4561,46:03.7,RESPONSE,,,,,,,
11578,4561,26:03.6,RISK,,,,,,,
11579,4561,14:52.9,REJECTED,USAGE,,,,,,
11580,4562,59:45.8,RESPONSE,,,,,,,
11581,4562,39:08.3,RISK,,,,,,,
11582,4562,23:41.2,APPROVED,PLASTIC,39,23400,49,,,
11583,4562,56:31.4,DELIVERED,,,,,,44100,1
11584,4562,22:24.7,,,,,,330.8764294,,
11585,4562,10:23.5,,,,,,34.85280196,,
11586,4563,57:02.8,RESPONSE,,,,,,,
11587,4563,54:10.9,RISK,,,,,,,
11588,4563,14:02.6,APPROVED,PLASTIC,39,3800,32,,,
11589,4563,44:23.2,DELIVERED,,,,,,44100,2
11590,4563,12:25.8,,,,,,717.8372266,,
11591,4563,23:42.2,,,,,,170.5988575,,
11592,4563,45:08.9,,,,,,25.14301494,,
11593,4563,28:14.8,,,,,,151.2288607,,
11594,4563,15:24.1,,,,,,11.80979326,,
11595,4564,00:00.0,,,,,,,,
11596,4566,00:00.0,,,,,,,,
11597,4569,49:12.1,RESPONSE,,,,,,,
11598,4569,03:57.0,RISK,,,,,,,
11599,4569,39:37.2,REJECTED,MOP,,,,,,
11600,4571,32:39.1,RESPONSE,,,,,,,
11601,4571,57:07.7,RISK,,,,,,,
11602,4571,03:59.4,REJECTED,MOP,,,,,,
11603,4573,00:00.0,,,,,,,,
11604,4574,29:50.1,RESPONSE,,,,,,,
11605,4574,10:23.1,RISK,,,,,,,
11606,4574,03:36.0,REJECTED,USAGE,,,,,,
11607,4575,28:20.0,RESPONSE,,,,,,,
11608,4575,00:08.4,RISK,,,,,,,
11609,4575,44:16.6,APPROVED,DIGITAL,49,400,44,,,
11610,4575,55:54.0,,,,,,1651.441078,,
11611,4575,06:08.9,,,,,,12.02143861,,
11612,4575,26:14.3,,,,,,242.3212453,,
11613,4576,49:29.9,RESPONSE,,,,,,,
11614,4576,47:23.4,RISK,,,,,,,
11615,4576,18:50.5,APPROVED,PLASTIC,38,5700,35,,,
11616,4576,17:13.1,DELIVERED,,,,,,44620,3
11617,4577,09:56.6,RESPONSE,,,,,,,
11618,4577,23:12.9,RISK,,,,,,,
11619,4577,09:20.4,APPROVED,PLASTIC,35,2200,32,,,
11620,4577,46:11.7,DELIVERED,,,,,,44620,2
11621,4577,36:49.7,,,,,,6380.627078,,
11622,4577,50:52.5,,,,,,479.4470525,,
11623,4578,27:08.4,RESPONSE,,,,,,,
11624,4578,28:30.4,RISK,,,,,,,
11625,4578,27:08.3,APPROVED,DIGITAL,47,26100,39,,,
11626,4578,29:09.7,,,,,,15381.65176,,
11627,4579,30:04.4,RESPONSE,,,,,,,
11628,4579,46:09.0,RISK,,,,,,,
11629,4579,26:17.7,APPROVED,PLASTIC,40,11300,34,,,
11630,4579,44:15.4,DELIVERED,,,,,,11560,1
11631,4579,57:32.8,,,,,,88.33547927,,
11632,4579,54:54.7,,,,,,123.2138686,,
11633,4579,14:52.4,,,,,,625.0627324,,
11634,4579,37:25.6,,,,,,2648.186089,,
11635,4579,35:32.6,,,,,,11051.70031,,
11636,4582,00:00.0,,,,,,,,
11637,4584,26:54.2,RESPONSE,,,,,,,
11638,4584,49:11.7,RISK,,,,,,,
11639,4584,33:08.2,APPROVED,DIGITAL,43,28500,47,,,
11640,4588,00:00.0,,,,,,,,
11641,4589,27:20.1,RESPONSE,,,,,,,
11642,4589,38:30.1,RISK,,,,,,,
11643,4589,24:14.2,REJECTED,MOP,,,,,,
11644,4591,53:29.3,RESPONSE,,,,,,,
11645,4591,28:15.1,RISK,,,,,,,
11646,4591,59:11.5,APPROVED,PLASTIC,38,23200,34,,,
11647,4591,43:41.3,DELIVERED,,,,,,44100,1
11648,4592,00:00.0,,,,,,,,
11649,4593,31:51.4,RESPONSE,,,,,,,
11650,4593,51:13.3,RISK,,,,,,,
11651,4593,59:23.6,APPROVED,PLASTIC,47,30500,36,,,
11652,4593,37:25.3,DELIVERED,,,,,,11560,3
11653,4593,51:16.1,,,,,,330.9404485,,
11654,4593,22:22.9,,,,,,1926.045302,,
11655,4593,08:59.6,,,,,,17.44106132,,
11656,4593,38:54.8,,,,,,80.66161576,,
11657,4593,42:06.3,,,,,,199.3409027,,
11658,4594,26:37.3,RESPONSE,,,,,,,
11659,4594,38:13.4,RISK,,,,,,,
11660,4594,03:44.3,APPROVED,PLASTIC,40,3100,37,,,
11661,4594,09:34.0,DELIVERED,,,,,,53100,1
11662,4595,25:57.6,RESPONSE,,,,,,,
11663,4595,31:33.5,RISK,,,,,,,
11664,4595,47:57.7,APPROVED,DIGITAL,42,3100,46,,,
11665,4595,12:28.0,,,,,,1334.019036,,
11666,4595,13:27.0,,,,,,1108.138115,,
11667,4595,56:19.3,,,,,,422.5284055,,
11668,4595,42:00.9,,,,,,9.605207273,,
11669,4596,51:14.0,RESPONSE,,,,,,,
11670,4596,55:11.0,RISK,,,,,,,
11671,4596,48:48.3,APPROVED,DIGITAL,30,27100,33,,,
11672,4596,17:58.5,,,,,,2355.013555,,
11673,4597,00:00.0,,,,,,,,
11674,4598,55:10.9,RESPONSE,,,,,,,
11675,4598,00:15.9,RISK,,,,,,,
11676,4598,26:58.2,REJECTED,USAGE,,,,,,
11677,4599,00:00.0,,,,,,,,
11678,4600,28:56.5,RESPONSE,,,,,,,
11679,4600,57:16.9,RISK,,,,,,,
11680,4600,35:06.2,APPROVED,PLASTIC,33,9700,49,,,
11681,4600,17:41.0,DELIVERED,,,,,,44100,1
11682,4600,49:07.7,,,,,,210.1832078,,
11683,4600,12:31.4,,,,,,454.2293786,,
11684,4601,00:00.0,,,,,,,,
11685,4602,26:14.4,RESPONSE,,,,,,,
11686,4602,41:53.9,RISK,,,,,,,
11687,4602,14:21.0,APPROVED,PLASTIC,38,4200,43,,,
11688,4602,54:36.0,DELIVERED,,,,,,11560,2
11689,4602,21:47.5,,,,,,363.8615063,,
11690,4602,11:59.6,,,,,,2922.503262,,
11691,4603,00:13.5,RESPONSE,,,,,,,
11692,4603,44:06.7,RISK,,,,,,,
11693,4603,12:15.7,APPROVED,DIGITAL,38,81200,42,,,
11694,4603,47:01.7,,,,,,42.44761017,,
11695,4603,52:34.6,,,,,,258.2261545,,
11696,4603,55:30.9,,,,,,2.51551427,,
11697,4603,23:36.2,,,,,,12256.15953,,
11698,4605,13:39.8,RESPONSE,,,,,,,
11699,4605,48:20.6,RISK,,,,,,,
11700,4605,52:34.3,REJECTED,USAGE,,,,,,
11701,4606,00:00.0,,,,,,,,
11702,4607,18:53.8,RESPONSE,,,,,,,
11703,4607,49:03.2,RISK,,,,,,,
11704,4607,28:17.6,APPROVED,DIGITAL,38,8700,32,,,
11705,4607,25:14.6,,,,,,60.93478032,,
11706,4607,12:21.6,,,,,,3613.537609,,
11707,4607,33:44.9,,,,,,1104.2487,,
11708,4607,39:06.0,,,,,,3170.962317,,
11709,4609,51:13.0,RESPONSE,,,,,,,
11710,4609,22:23.1,RISK,,,,,,,
